absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,date,velocity_km_s,miss_distance_km,year_discovered,name_neo,classType_FLR,halfAngle_CME,speed_CME,type_CME,TEMP,SLP,WDSP,MXSPD,GUST,MAX,MIN
21.74,119.2765246,266.7104172,2024-01-03,17390.4977402,72656389982.48155,2012,LJ2,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
19.47,339.2774354,758.6474087,2024-01-03,37852.1096416,58024781095.74558,2013,NT11,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
19.47,339.2774354,758.6474087,2024-01-03,37852.1096416,58024781095.74558,2013,NT11,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.08,161.6422833,361.4431336,2024-01-03,3725.7304746,47416427494.97433,2016,GZ215,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.08,161.6422833,361.4431336,2024-01-03,3725.7304746,47416427494.97433,2016,GZ215,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
30.9,1.7561232,3.9268107999999997,2024-01-03,5664.6429677999995,41723362160.37001,2017,UJ2,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
30.9,1.7561232,3.9268107999999997,2024-01-03,5664.6429677999995,41723362160.37001,2017,UJ2,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
24.98,26.8259417,59.9846292,2024-01-03,21652.1650376,58770868084.43173,2017,WQ1,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
24.98,26.8259417,59.9846292,2024-01-03,21652.1650376,58770868084.43173,2017,WQ1,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
27.4,8.8014652,19.6806745,2024-01-03,8512.1919111,32886309797.50948,2019,AE3,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
27.4,8.8014652,19.6806745,2024-01-03,8512.1919111,32886309797.50948,2019,AE3,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
22.08,101.9893859,228.0551997,2024-01-03,8516.9042448,65717561101.27119,2020,BG1,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
22.08,101.9893859,228.0551997,2024-01-03,8516.9042448,65717561101.27119,2020,BG1,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
22.23,95.182033,212.83349600000003,2024-01-03,9948.6934797,53503979181.45465,2020,OU,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
22.23,95.182033,212.83349600000003,2024-01-03,9948.6934797,53503979181.45465,2020,OU,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
28.8,4.6190746,10.3285648,2024-01-03,4204.3854371,24915574929.95263,2022,JM,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
28.8,4.6190746,10.3285648,2024-01-03,4204.3854371,24915574929.95263,2022,JM,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
25.09,25.5008688,57.0216761,2024-01-03,11285.537765500001,62234185289.850395,2023,AE2,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
25.09,25.5008688,57.0216761,2024-01-03,11285.537765500001,62234185289.850395,2023,AE2,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
22.63,79.1689667,177.02719119999998,2024-01-03,12968.7880565,63970228434.09186,2023,RM9,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
22.63,79.1689667,177.02719119999998,2024-01-03,12968.7880565,63970228434.09186,2023,RM9,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.7,121.4940408,271.6689341,2024-01-03,5921.2184218,33143995883.491016,2023,WQ1,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.7,121.4940408,271.6689341,2024-01-03,5921.2184218,33143995883.491016,2023,WQ1,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.91,110.2947845,246.6266358,2024-01-03,13956.9847431,36285724088.62874,2023,XN7,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.91,110.2947845,246.6266358,2024-01-03,13956.9847431,36285724088.62874,2023,XN7,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
25.21,24.1298697,53.9560289,2024-01-03,7394.6974298,9293487461.979704,2024,AS,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
25.21,24.1298697,53.9560289,2024-01-03,7394.6974298,9293487461.979704,2024,AS,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
25.76,18.7307418,41.8832119,2024-01-03,10736.514676300001,5207160128.285559,2024,AA3,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
25.76,18.7307418,41.8832119,2024-01-03,10736.514676300001,5207160128.285559,2024,AA3,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
25.67,19.523378599999997,43.6556017,2024-01-03,9883.6904204,2692217677.265319,2024,AH3,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
25.67,19.523378599999997,43.6556017,2024-01-03,9883.6904204,2692217677.265319,2024,AH3,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
26.6,12.7219879,28.4472297,2024-01-03,9639.1324361,2680032137.885108,2024,AM3,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
26.6,12.7219879,28.4472297,2024-01-03,9639.1324361,2680032137.885108,2024,AM3,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.37,141.4343753,316.2568776,2024-01-03,12129.5509121,69506951398.40552,2024,BB8,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.37,141.4343753,316.2568776,2024-01-03,12129.5509121,69506951398.40552,2024,BB8,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
22.32,91.31770259999999,204.1925905,2024-01-03,18361.3912419,42945020568.34914,2012,AB11,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
22.32,91.31770259999999,204.1925905,2024-01-03,18361.3912419,42945020568.34914,2012,AB11,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.08,161.6422833,361.4431336,2024-01-03,3725.730427,47416427480.01454,2016,GZ215,,41.0,413000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
21.08,161.6422833,361.4431336,2024-01-03,3725.730427,47416427480.01454,2016,GZ215,,33.0,383000.0,S,29.7,1006.9,14.0,22.5,30.1,34.3,25.3
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.3,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.3,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.3,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.3,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.3,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.3,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.8,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.8,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.8,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.8,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.8,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C3.8,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.1,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.1,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.1,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.1,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.1,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.1,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.0,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.0,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.0,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.0,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.0,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
19.18,387.75283040000005,867.0416872,2024-01-06,23032.6070401,45511419360.9652,2006,WW1,C4.0,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.3,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.3,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.3,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.3,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.3,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.3,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.8,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.8,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.8,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.8,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.8,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C3.8,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.1,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.1,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.1,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.1,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.1,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.1,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.0,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.0,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.0,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.0,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.0,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.05,65.246163,145.8948557,2024-01-06,18431.3859429,60009526330.604256,2002,AO11,C4.0,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.3,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.3,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.3,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.3,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.3,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.3,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.8,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.8,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.8,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.8,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.8,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C3.8,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.1,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.1,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.1,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.1,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.1,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.1,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.0,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.0,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.0,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.0,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.0,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
23.19,61.1723235,136.78547369999998,2024-01-06,9291.3935384,39773989222.194534,2013,AK20,C4.0,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.3,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.3,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.3,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.3,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.3,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.3,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.8,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.8,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.8,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.8,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.8,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C3.8,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.1,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.1,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.1,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.1,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.1,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.1,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.0,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.0,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.0,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.0,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.0,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
21.66,123.7527837,276.71963669999997,2024-01-06,6456.861672499999,68747709969.81454,2013,EU9,C4.0,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.3,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.3,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.3,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.3,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.3,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.3,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.8,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.8,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.8,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.8,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.8,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C3.8,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C4.1,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C4.1,25.0,545000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C4.1,23.0,359000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C4.1,17.0,729000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C4.1,36.0,451000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C4.1,32.0,389000.0,S,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
26.9,11.0803882,24.7765013,2024-01-06,13169.3944854,32857831150.193317,2016,JX5,C4.0,10.0,706000.0,C,20.6,1016.2,7.4,20.8,25.4,22.8,16.0
