id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,date,velocity_km_s,miss_distance_km,classType_FLR,halfAngle_CME,speed_CME,type_CME,TEMP,SLP,WDSP,MXSPD,GUST,MAX,MIN
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752484,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.59124142,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.0198448,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.75710547,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.07871713,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,M3.0,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,M3.0,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895,M3.0,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,X2.5,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,X2.5,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,X2.5,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,X2.5,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,X2.5,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,C6.1,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,C6.1,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,C6.1,45.0,681.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,C6.1,25.0,565.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,C6.1,13.0,563.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,M3.0,45.0,1613.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562436,M3.0,38.0,726.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
